"가정별","인구구조,부양비별",1960,1960,1960,1961,1961,1961,1962,1962,1962,1963,1963,1963,1964,1964,1964,1965,1965,1965,1966,1966,1966,1967,1967,1967,1968,1968,1968,1969,1969,1969,1970,1970,1970,1971,1971,1971,1972,1972,1972,1973,1973,1973,1974,1974,1974,1975,1975,1975,1976,1976,1976,1977,1977,1977,1978,1978,1978,1979,1979,1979,1980,1980,1980,1981,1981,1981,1982,1982,1982,1983,1983,1983,1984,1984,1984,1985,1985,1985,1986,1986,1986,1987,1987,1987,1988,1988,1988,1989,1989,1989,1990,1990,1990,1991,1991,1991,1992,1992,1992,1993,1993,1993,1994,1994,1994,1995,1995,1995,1996,1996,1996,1997,1997,1997,1998,1998,1998,1999,1999,1999,2000,2000,2000,2001,2001,2001,2002,2002,2002,2003,2003,2003,2004,2004,2004,2005,2005,2005,2006,2006,2006,2007,2007,2007,2008,2008,2008,2009,2009,2009,2010,2010,2010,2011,2011,2011,2012,2012,2012,2013,2013,2013,2014,2014,2014,2015,2015,2015,2016,2016,2016,2017,2017,2017,2018,2018,2018,2019,2019,2019,2020,2020,2020,2021,2021,2021,2022,2022,2022,2023,2023,2023,2024,2024,2024,2025,2025,2025,2026,2026,2026,2027,2027,2027,2028,2028,2028,2029,2029,2029,2030,2030,2030,2031,2031,2031,2032,2032,2032,2033,2033,2033,2034,2034,2034,2035,2035,2035,2036,2036,2036,2037,2037,2037,2038,2038,2038,2039,2039,2039,2040,2040,2040,2041,2041,2041,2042,2042,2042,2043,2043,2043,2044,2044,2044,2045,2045,2045,2046,2046,2046,2047,2047,2047,2048,2048,2048,2049,2049,2049,2050,2050,2050,2051,2051,2051,2052,2052,2052,2053,2053,2053,2054,2054,2054,2055,2055,2055,2056,2056,2056,2057,2057,2057,2058,2058,2058,2059,2059,2059,2060,2060,2060,2061,2061,2061,2062,2062,2062,2063,2063,2063,2064,2064,2064,2065,2065,2065,2066,2066,2066,2067,2067,2067,2068,2068,2068,2069,2069,2069,2070,2070,2070
"가정별","인구구조,부양비별",원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률,원데이터,전년 대비 증감,증감률
"중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위)","총인구(명)",25012374,,,25765673,753299,3.0,26513030,747357,2.9,27261747,748717,2.8,27984155,722408,2.6,28704674,720519,2.6,29435571,730897,2.5,30130983,695412,2.4,30838302,707319,2.3,31544266,705964,2.3,32240827,696561,2.2,32882704,641877,2.0,33505406,622702,1.9,34103149,597743,1.8,34692266,589117,1.7,35280725,588459,1.7,35848523,567798,1.6,36411795,563272,1.6,36969185,557390,1.5,37534236,565051,1.5,38123775,589539,1.6,38723248,599473,1.6,39326352,603104,1.6,39910403,584051,1.5,40405956,495553,1.2,40805744,399788,1.0,41213674,407930,1.0,41621690,408016,1.0,42031247,409557,1.0,42449038,417791,1.0,42869283,420245,1.0,43295704,426421,1.0,43747962,452258,1.0,44194628,446666,1.0,44641540,446912,1.0,45092991,451451,1.0,45524681,431690,1.0,45953580,428899,0.9,46286503,332923,0.7,46616677,330174,0.7,47008111,391434,0.8,47370164,362053,0.8,47644736,274572,0.6,47892330,247594,0.5,48082519,190189,0.4,48184561,102042,0.2,48438292,253731,0.5,48683638,245346,0.5,49054708,371070,0.8,49307835,253127,0.5,49554112,246277,0.5,49936638,382526,0.8,50199853,263215,0.5,50428893,229040,0.5,50746659,317766,0.6,51014947,268288,0.5,51217803,202856,0.4,51361911,144108,0.3,51585058,223147,0.4,51764822,179764,0.3,51836239,71417,0.1,51744876,-91363,-0.2,51628117,-116759,-0.2,51558034,-70083,-0.1,51500029,-58005,-0.1,51447504,-52525,-0.1,51397309,-50195,-0.1,51348388,-48921,-0.1,51300095,-48293,-0.1,51250905,-49190,-0.1,51199019,-51886,-0.1,51142848,-56171,-0.1,51082971,-59877,-0.1,51018619,-64352,-0.1,50947857,-70762,-0.1,50868691,-79166,-0.2,50774771,-93920,-0.2,50660209,-114562,-0.2,50524704,-135505,-0.3,50368731,-155973,-0.3,50193281,-175450,-0.3,49998451,-194830,-0.4,49784159,-214292,-0.4,49551362,-232797,-0.5,49300187,-251175,-0.5,49029906,-270281,-0.5,48739019,-290887,-0.6,48426874,-312145,-0.6,48093212,-333662,-0.7,47737283,-355929,-0.7,47358532,-378751,-0.8,46957061,-401471,-0.8,46534046,-423015,-0.9,46090617,-443429,-1.0,45628975,-461642,-1.0,45151722,-477253,-1.0,44660957,-490765,-1.1,44159136,-501821,-1.1,43649074,-510062,-1.2,43134131,-514943,-1.2,42617053,-517078,-1.2,42099995,-517058,-1.2,41585534,-514461,-1.2,41074913,-510621,-1.2,40569298,-505615,-1.2,40069340,-499958,-1.2,39574865,-494475,-1.2,39085966,-488899,-1.2,38602940,-483026,-1.2,38126347,-476593,-1.2,37655867,-470480,-1.2
"중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위)","남자(명)",12550691,,,12936583,385892,3.1,13320983,384400,3.0,13708120,387137,2.9,14081950,373830,2.7,14452831,370881,2.6,14829861,377030,2.6,15205393,375532,2.5,15576098,370705,2.4,15940965,364867,2.3,16308607,367642,2.3,16648884,340277,2.1,16955438,306554,1.8,17234877,279439,1.6,17514223,279346,1.6,17765828,251605,1.4,18058503,292675,1.6,18349416,290913,1.6,18637254,287838,1.6,18929361,292107,1.6,19235736,306375,1.6,19535680,299944,1.6,19837392,301712,1.5,20129120,291728,1.5,20375175,246055,1.2,20575600,200425,1.0,20771997,196397,1.0,20959980,187983,0.9,21155226,195246,0.9,21357389,202163,1.0,21568181,210792,1.0,21783914,215733,1.0,22013655,229741,1.1,22242554,228899,1.0,22472496,229942,1.0,22705329,232833,1.0,22924512,219183,1.0,23148092,223580,1.0,23295727,147635,0.6,23457837,162110,0.7,23666769,208932,0.9,23854971,188202,0.8,23991377,136406,0.6,24120872,129495,0.5,24210740,89868,0.4,24243234,32494,0.1,24369561,126327,0.5,24491190,121629,0.5,24671648,180458,0.7,24774341,102693,0.4,24881114,106773,0.4,25069867,188753,0.8,25187380,117513,0.5,25285319,97939,0.4,25445077,159758,0.6,25585894,140817,0.6,25670949,85055,0.3,25736793,65844,0.3,25857689,120896,0.5,25948706,91017,0.4,25925697,-23009,-0.1,25857805,-67892,-0.3,25790370,-67435,-0.3,25749708,-40662,-0.2,25714669,-35039,-0.1,25682920,-31749,-0.1,25652688,-30232,-0.1,25623449,-29239,-0.1,25594665,-28784,-0.1,25565335,-29330,-0.1,25534271,-31064,-0.1,25500682,-33589,-0.1,25465537,-35145,-0.1,25428194,-37343,-0.1,25387227,-40967,-0.2,25341396,-45831,-0.2,25287787,-53609,-0.2,25223712,-64075,-0.3,25148717,-74995,-0.3,25062989,-85728,-0.3,24967438,-95551,-0.4,24862101,-105337,-0.4,24747027,-115074,-0.5,24623212,-123815,-0.5,24490787,-132425,-0.5,24349262,-141525,-0.6,24198149,-151113,-0.6,24037198,-160951,-0.7,23866435,-170763,-0.7,23685828,-180607,-0.8,23495017,-190811,-0.8,23293951,-201066,-0.9,23083114,-210837,-0.9,22863378,-219736,-1.0,22635845,-227533,-1.0,22401355,-234490,-1.0,22161137,-240218,-1.1,21916651,-244486,-1.1,21668900,-247751,-1.1,21419386,-249514,-1.2,21169626,-249760,-1.2,20920520,-249106,-1.2,20673019,-247501,-1.2,20427643,-245376,-1.2,20184891,-242752,-1.2,19944832,-240059,-1.2,19707593,-237239,-1.2,19473353,-234240,-1.2,19242034,-231319,-1.2,19013814,-228220,-1.2,18788054,-225760,-1.2
"중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위)","여자(명)",12461683,,,12829090,367407,2.9,13192047,362957,2.8,13553627,361580,2.7,13902205,348578,2.6,14251843,349638,2.5,14605710,353867,2.5,14925590,319880,2.2,15262204,336614,2.3,15603301,341097,2.2,15932220,328919,2.1,16233820,301600,1.9,16549968,316148,1.9,16868272,318304,1.9,17178043,309771,1.8,17514897,336854,2.0,17790020,275123,1.6,18062379,272359,1.5,18331931,269552,1.5,18604875,272944,1.5,18888039,283164,1.5,19187568,299529,1.6,19488960,301392,1.6,19781283,292323,1.5,20030781,249498,1.3,20230144,199363,1.0,20441677,211533,1.0,20661710,220033,1.1,20876021,214311,1.0,21091649,215628,1.0,21301102,209453,1.0,21511790,210688,1.0,21734307,222517,1.0,21952074,217767,1.0,22169044,216970,1.0,22387662,218618,1.0,22600169,212507,0.9,22805488,205319,0.9,22990776,185288,0.8,23158840,168064,0.7,23341342,182502,0.8,23515193,173851,0.7,23653359,138166,0.6,23771458,118099,0.5,23871779,100321,0.4,23941327,69548,0.3,24068731,127404,0.5,24192448,123717,0.5,24383060,190612,0.8,24533494,150434,0.6,24672998,139504,0.6,24866771,193773,0.8,25012473,145702,0.6,25143574,131101,0.5,25301582,158008,0.6,25429053,127471,0.5,25546854,117801,0.5,25625118,78264,0.3,25727369,102251,0.4,25816116,88747,0.3,25910542,94426,0.4,25887071,-23471,-0.1,25837747,-49324,-0.2,25808326,-29421,-0.1,25785360,-22966,-0.1,25764584,-20776,-0.1,25744621,-19963,-0.1,25724939,-19682,-0.1,25705430,-19509,-0.1,25685570,-19860,-0.1,25664748,-20822,-0.1,25642166,-22582,-0.1,25617434,-24732,-0.1,25590425,-27009,-0.1,25560630,-29795,-0.1,25527295,-33335,-0.1,25486984,-40311,-0.2,25436497,-50487,-0.2,25375987,-60510,-0.2,25305742,-70245,-0.3,25225843,-79899,-0.3,25136350,-89493,-0.4,25037132,-99218,-0.4,24928150,-108982,-0.4,24809400,-118750,-0.5,24680644,-128756,-0.5,24540870,-139774,-0.6,24389676,-151194,-0.6,24226777,-162899,-0.7,24051455,-175322,-0.7,23863515,-187940,-0.8,23663110,-200405,-0.8,23450932,-212178,-0.9,23227239,-223693,-1.0,22993130,-234109,-1.0,22750367,-242763,-1.1,22499820,-250547,-1.1,22242485,-257335,-1.1,21980174,-262311,-1.2,21714745,-265429,-1.2,21447427,-267318,-1.2,21179475,-267952,-1.2,20912515,-266960,-1.3,20647270,-265245,-1.3,20384407,-262863,-1.3,20124508,-259899,-1.3,19867272,-257236,-1.3,19612613,-254659,-1.3,19360906,-251707,-1.3,19112533,-248373,-1.3,18867813,-244720,-1.3
"중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위)","성비(여자1백명당)",100.7,,,100.8,0.1,0.1,101.0,0.2,0.2,101.1,0.1,0.1,101.3,0.2,0.2,101.4,0.1,0.1,101.5,0.1,0.1,101.9,0.4,0.4,102.1,0.2,0.2,102.2,0.1,0.1,102.4,0.2,0.2,102.6,0.2,0.2,102.4,-0.2,-0.2,102.2,-0.2,-0.2,102.0,-0.2,-0.2,101.4,-0.6,-0.6,101.5,0.1,0.1,101.6,0.1,0.1,101.7,0.1,0.1,101.7,0.0,0.0,101.8,0.1,0.1,101.8,0.0,0.0,101.8,0.0,0.0,101.8,0.0,0.0,101.7,-0.1,-0.1,101.7,0.0,0.0,101.6,-0.1,-0.1,101.4,-0.2,-0.2,101.3,-0.1,-0.1,101.3,0.0,0.0,101.3,0.0,0.0,101.3,0.0,0.0,101.3,0.0,0.0,101.3,0.0,0.0,101.4,0.1,0.1,101.4,0.0,0.0,101.4,0.0,0.0,101.5,0.1,0.1,101.3,-0.2,-0.2,101.3,0.0,0.0,101.4,0.1,0.1,101.4,0.0,0.0,101.4,0.0,0.0,101.5,0.1,0.1,101.4,-0.1,-0.1,101.3,-0.1,-0.1,101.2,-0.1,-0.1,101.2,0.0,0.0,101.2,0.0,0.0,101.0,-0.2,-0.2,100.8,-0.2,-0.2,100.8,0.0,0.0,100.7,-0.1,-0.1,100.6,-0.1,-0.1,100.6,0.0,0.0,100.6,0.0,0.0,100.5,-0.1,-0.1,100.4,-0.1,-0.1,100.5,0.1,0.1,100.5,0.0,0.0,100.1,-0.4,-0.4,99.9,-0.2,-0.2,99.8,-0.1,-0.1,99.8,0.0,0.0,99.7,-0.1,-0.1,99.7,0.0,0.0,99.6,-0.1,-0.1,99.6,0.0,0.0,99.6,0.0,0.0,99.5,-0.1,-0.1,99.5,0.0,0.0,99.4,-0.1,-0.1,99.4,0.0,0.0,99.4,0.0,0.0,99.3,-0.1,-0.1,99.3,0.0,0.0,99.2,-0.1,-0.1,99.2,0.0,0.0,99.1,-0.1,-0.1,99.0,-0.1,-0.1,99.0,0.0,0.0,98.9,-0.1,-0.1,98.8,-0.1,-0.1,98.8,0.0,0.0,98.7,-0.1,-0.1,98.7,0.0,0.0,98.6,-0.1,-0.1,98.6,0.0,0.0,98.5,-0.1,-0.1,98.5,0.0,0.0,98.5,0.0,0.0,98.4,-0.1,-0.1,98.4,0.0,0.0,98.4,0.0,0.0,98.4,0.0,0.0,98.5,0.1,0.1,98.5,0.0,0.0,98.5,0.0,0.0,98.6,0.1,0.1,98.6,0.0,0.0,98.7,0.1,0.1,98.8,0.1,0.1,98.9,0.1,0.1,98.9,0.0,0.0,99.0,0.1,0.1,99.1,0.1,0.1,99.2,0.1,0.1,99.3,0.1,0.1,99.4,0.1,0.1,99.5,0.1,0.1,99.6,0.1,0.1
"중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위)","인구성장률",-,-,-,2.97,,,2.86,-0.10,-3.7,2.78,-0.10,-2.8,2.62,-0.20,-5.8,2.54,-0.10,-3.1,2.51,0.00,-1.2,2.34,-0.20,-6.8,2.32,0.00,-0.9,2.26,-0.10,-2.6,2.18,-0.10,-3.5,1.97,-0.20,-9.6,1.88,-0.10,-4.6,1.77,-0.10,-5.9,1.71,-0.10,-3.4,1.68,0.00,-1.8,1.60,-0.10,-4.8,1.56,0.00,-2.5,1.52,0.00,-2.6,1.52,0.00,0.0,1.56,0.00,2.6,1.56,0.00,0.0,1.55,0.00,-0.6,1.47,-0.10,-5.2,1.23,-0.20,-16.3,0.98,-0.30,-20.3,0.99,0.00,1.0,0.99,0.00,0.0,0.98,0.00,-1.0,0.99,0.00,1.0,0.99,0.00,0.0,0.99,0.00,0.0,1.04,0.10,5.1,1.02,0.00,-1.9,1.01,0.00,-1.0,1.01,0.00,0.0,0.95,-0.10,-5.9,0.94,0.00,-1.1,0.72,-0.20,-23.4,0.71,0.00,-1.4,0.84,0.10,18.3,0.77,-0.10,-8.3,0.58,-0.20,-24.7,0.52,-0.10,-10.3,0.40,-0.10,-23.1,0.21,-0.20,-47.5,0.53,0.30,152.4,0.51,0.00,-3.8,0.76,0.30,49.0,0.51,-0.30,-32.9,0.50,0.00,-2.0,0.77,0.30,54.0,0.53,-0.20,-31.2,0.46,-0.10,-13.2,0.63,0.20,37.0,0.53,-0.10,-15.9,0.40,-0.10,-24.5,0.28,-0.10,-30.0,0.43,0.20,53.6,0.35,-0.10,-18.6,0.14,-0.20,-60.0,-0.18,-0.30,-228.6,-0.23,-0.10,-27.8,-0.14,0.10,39.1,-0.11,0.00,21.4,-0.10,0.00,9.1,-0.10,0.00,0.0,-0.10,0.00,0.0,-0.09,0.00,10.0,-0.10,0.00,-11.1,-0.10,0.00,0.0,-0.11,0.00,-10.0,-0.12,0.00,-9.1,-0.13,0.00,-8.3,-0.14,0.00,-7.7,-0.16,0.00,-14.3,-0.18,0.00,-12.5,-0.23,-0.10,-27.8,-0.27,0.00,-17.4,-0.31,0.00,-14.8,-0.35,0.00,-12.9,-0.39,0.00,-11.4,-0.43,0.00,-10.3,-0.47,0.00,-9.3,-0.51,0.00,-8.5,-0.55,0.00,-7.8,-0.60,-0.10,-9.1,-0.64,0.00,-6.7,-0.69,-0.10,-7.8,-0.74,-0.10,-7.2,-0.80,-0.10,-8.1,-0.85,-0.10,-6.3,-0.90,-0.10,-5.9,-0.96,-0.10,-6.7,-1.01,-0.10,-5.2,-1.05,0.00,-4.0,-1.09,0.00,-3.8,-1.13,0.00,-3.7,-1.16,0.00,-2.7,-1.19,0.00,-2.6,-1.21,0.00,-1.7,-1.22,0.00,-0.8,-1.23,0.00,-0.8,-1.24,0.00,-0.8,-1.24,0.00,0.0,-1.24,0.00,0.0,-1.24,0.00,0.0,-1.24,0.00,0.0,-1.24,0.00,0.0,-1.24,0.00,0.0,-1.24,0.00,0.0
"중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위)","인구(명): 0-14세",10587583,,,11065019,477436,4.5,11472623,407604,3.7,11850374,377751,3.3,12215638,365264,3.1,12577740,362102,3.0,12916059,338319,2.7,13199493,283434,2.2,13459383,259890,2.0,13638232,178849,1.3,13709367,71135,0.5,13764089,54722,0.4,13858472,94383,0.7,13849385,-9087,-0.1,13790071,-59314,-0.4,13614403,-175668,-1.3,13434830,-179573,-1.3,13273107,-161723,-1.2,13116029,-157078,-1.2,13005315,-110714,-0.8,12950775,-54540,-0.4,12925036,-25739,-0.2,12886600,-38436,-0.3,12800968,-85632,-0.7,12591760,-209208,-1.6,12304542,-287218,-2.3,12029833,-274709,-2.2,11746377,-283456,-2.4,11487445,-258932,-2.2,11261131,-226314,-2.0,10973592,-287539,-2.6,10858720,-114872,-1.0,10791426,-67294,-0.6,10734528,-56898,-0.5,10653446,-81082,-0.8,10536828,-116618,-1.1,10403277,-133551,-1.3,10233102,-170175,-1.6,10091517,-141585,-1.4,9972894,-118623,-1.2,9911229,-61665,-0.6,9852452,-58777,-0.6,9732348,-120104,-1.2,9584906,-147442,-1.5,9430513,-154393,-1.6,9223260,-207253,-2.2,8979585,-243675,-2.6,8714382,-265203,-3.0,8478823,-235559,-2.7,8229264,-249559,-2.9,7979439,-249825,-3.0,7771460,-207979,-2.6,7577231,-194229,-2.5,7392237,-184994,-2.4,7213693,-178544,-2.4,7029883,-183810,-2.5,6864563,-165320,-2.4,6724283,-140280,-2.0,6595054,-129229,-1.9,6448080,-146974,-2.2,6305870,-142210,-2.2,6143634,-162236,-2.6,5934472,-209162,-3.4,5686017,-248455,-4.2,5462580,-223437,-3.9,5252258,-210322,-3.9,5020301,-231957,-4.4,4810732,-209569,-4.2,4623091,-187641,-3.9,4474872,-148219,-3.2,4329353,-145519,-3.3,4205379,-123974,-2.9,4132442,-72937,-1.7,4103438,-29004,-0.7,4106571,3133,0.1,4141816,35245,0.9,4193021,51205,1.2,4248102,55081,1.3,4308309,60207,1.4,4372023,63714,1.5,4427467,55444,1.3,4464280,36813,0.8,4484052,19772,0.4,4488212,4160,0.1,4478097,-10115,-0.2,4454853,-23244,-0.5,4419381,-35472,-0.8,4372351,-47030,-1.1,4314222,-58129,-1.3,4245256,-68966,-1.6,4165590,-79666,-1.9,4080706,-84884,-2.0,3995647,-85059,-2.1,3909699,-85948,-2.2,3822313,-87386,-2.2,3733151,-89162,-2.3,3642164,-90987,-2.4,3549710,-92454,-2.5,3456621,-93089,-2.6,3364168,-92453,-2.7,3273988,-90180,-2.7,3187975,-86013,-2.6,3108052,-79923,-2.5,3036007,-72045,-2.3,2973310,-62697,-2.1,2920999,-52311,-1.8,2879601,-41398,-1.4,2849110,-30491,-1.1,2828990,-20120,-0.7,2818199,-10791,-0.4,2815279,-2920,-0.1
"중위 추계(기본 추계: 출산율-중위 / 기대수명-중위 / 국제순이동-중위)","인구(명): 15-64세",13698341,,,13949773,251432,1.8,14257691,307918,2.2,14595205,337514,2.4,14923382,328177,2.2,15245851,322469,2.2,15592878,347027,2.3,16003566,410688,2.6,16445982,442416,2.8,16957491,511509,3.1,17540152,582661,3.4,18064092,523940,3.0,18602276,538184,3.0,19176510,574234,3.1,19781685,605175,3.2,20448875,667190,3.4,21151580,702705,3.4,21829330,677750,3.2,22495994,666664,3.1,23123979,627985,2.8,23716967,592988,2.6,24300033,583066,2.5,24880337,580304,2.4,25494901,614564,2.5,26140581,645680,2.5,26759353,618772,2.4,27383105,623752,2.3,27998885,615780,2.2,28581942,583057,2.1,29134922,552980,1.9,29700607,565685,1.9,30170543,469936,1.6,30610680,440137,1.5,31023107,412427,1.3,31445602,422495,1.4,31899511,453909,1.4,32326522,427011,1.3,32791167,464645,1.4,33125933,334766,1.0,33420207,294274,0.9,33701986,281779,0.8,33946787,244801,0.7,34155443,208656,0.6,34367560,212117,0.6,34521703,154143,0.4,34640514,118811,0.3,34932893,292379,0.8,35208580,275687,0.8,35587293,378713,1.1,35901685,314392,0.9,36208564,306879,0.9,36649999,441435,1.2,36855893,205894,0.6,37013997,158104,0.4,37255840,241843,0.7,37443896,188056,0.5,37596157,152261,0.4,37571568,-24589,-0.1,37623919,52351,0.1,37627748,3829,0.0,37378502,-249246,-0.7,37029895,-348607,-0.9,36675233,-354662,-1.0,36372084,-303149,-0.8,36029123,-342961,-0.9,35609992,-419131,-1.2,35179627,-430365,-1.2,34867157,-312470,-0.9,34477274,-389883,-1.1,34179583,-297691,-0.9,33813340,-366243,-1.1,33442974,-370366,-1.1,33040470,-402504,-1.2,32577124,-463346,-1.4,31998620,-578504,-1.8,31437760,-560860,-1.8,30824374,-613386,-2.0,30234798,-589576,-1.9,29636052,-598746,-2.0,29043691,-592361,-2.0,28520944,-522747,-1.8,28051044,-469900,-1.6,27610404,-440640,-1.6,27172521,-437883,-1.6,26735583,-436938,-1.6,26239634,-495949,-1.9,25749434,-490200,-1.9,25264415,-485019,-1.9,24839285,-425130,-1.7,24486487,-352798,-1.4,24189053,-297434,-1.2,23886842,-302211,-1.2,23593453,-293389,-1.2,23302050,-291403,-1.2,22988840,-313210,-1.3,22653243,-335597,-1.5,22304305,-348938,-1.5,21894799,-409506,-1.8,21475161,-419638,-1.9,21065287,-409874,-1.9,20660407,-404880,-1.9,20249643,-410764,-2.0,19855143,-394500,-1.9,19471587,-383556,-1.9,19115992,-355595,-1.8,18745882,-370110,-1.9,18392086,-353796,-1.9,18113436,-278650,-1.5,17862144,-251292,-1.4,17603904,-258240,-1.4,17367650,-236254,-1.3
